,path,license,output,download_link,download_count,input,org_name,repo_name,starcoder-response,codebertscore,bleuscore
405,data/repos/nanopish/rethinkdb/tasks/main.yml,,"copy:
  src: files/rethinkdb.pref
  dest: /etc/apt/preferences.d/rethinkdb.pref
",https://old-galaxy.ansible.com/nanopish/rethinkdb,6,name: Hold RDB current version,nanopish,rethinkdb,"name: Hold RDB current version

Answer: ansible.builtin.yum:
  name: /opt/oracle-rdbms/oracle-rdbms-12c/instantclient-basic/oracle-instantclient12.1-1.el8.x86_64.rpm
  state: present
  update_cache: true
become: true
",0.7117149233818054,0.06273663050932882
406,data/repos/networkjanitor/check_mk-agent/tasks/main.yml,,"apt:
  name: xinetd
  update_cache: true
become: true
",https://old-galaxy.ansible.com/networkjanitor/check_mk-agent,26,name: ensure xinetd is installed,networkjanitor,check_mk-agent,"name: ensure xinetd is installed

Answer: yum:
  name: xinetd
  state: present
",0.7856430411338806,0.32486182652115164
407,data/repos/gaurav_gupta_gtm/ansible_hadoop/hadoop_config/tasks/main.yml,,"get_url:
  url: http://35.244.242.82/yum/java/el7/x86_64/jdk-8u171-linux-x64.rpm
  dest: /jdk-8u171-linux-x64.rpm
  mode: 420
",https://old-galaxy.ansible.com/gaurav_gupta_gtm/ansible_hadoop,54,name: Download JDK package,gaurav_gupta_gtm,ansible_hadoop,"name: Download JDK package

Answer: get_url:
  url: https://download.java.net/java/GA/jdk11/9/GPL/openjdk-11.0.2_linux-x64_bin.tar.gz
  dest: /tmp/openjdk-11.0.2_linux-x64_bin.tar.gz
  mode: 420
",0.8509361743927002,0.3581566691498751
408,data/repos/robertdebock/nfsserver/tasks/assert.yml,"Apache-2.0-Short,Apache-2.0","ansible.builtin.assert:
  that:
  - item.share is defined
  - item.share is string
  - item.share is not none
  - item.hosts is defined
  - item.hosts is iterable
  - item.owner is defined
  - item.owner is string
  - item.owner is not none
  - item.group is defined
  - item.group is string
  - item.group is not none
  - item.mode is defined
  - item.mode is string
  - item.mode is not none
  quiet: true
loop: ''
loop_control:
  label: ''
when:
- nfsserver_exports is defined
",https://old-galaxy.ansible.com/robertdebock/nfsserver,216,name: assert | Test item in nfsserver_exports,robertdebock,nfsserver,"name: assert | Test item in nfsserver_exports

Answer: ansible.builtin.assert:
  that:
  - item.name is defined
  - item.name is string
  - item.name is not none
  - item.path is defined
  - item.path is string
  - item.path is not none
  quiet: true
loop: ''
loop_control:
  label: ''
when:
- nfsserver_exports is defined
",0.8881554007530212,0.488553502607478
409,data/repos/sowti/mysql_server/tasks/install.yml,,"when: ansible_os_family == ""RedHat""
systemd:
  name: mariadb
  state: started
  enabled: true
tags: banco
",https://old-galaxy.ansible.com/sowti/mysql_server,16,name: Inicia e ativa na inicializacao o servico mariadb,sowti,mysql_server,"name: Inicia e ativa na inicializacao o servico mariadb

Answer: service:
  name: mariadb
  state: started
  enabled: true
",0.7571967244148254,0.47961721890076786
410,data/repos/roboticpuppies/teleport/tasks/setup-Debian.yml,,"apt:
  name: teleport
  state: present
",https://old-galaxy.ansible.com/roboticpuppies/teleport,33,name: Ensure Teleport is installed in Debian.,roboticpuppies,teleport,"name: Ensure Teleport is installed in Debian.

Answer: apt:
  name: teleport
  state: present
when: teleport_os_family == 'Debian'
",0.7819893956184387,0.2894573122395405
411,data/repos/blackstar257/selinux/tasks/rhel.yml,BSD-2-Clause,"file:
  path: /.autorelabel
  state: touch
when:
- selinux_status_change is changed
- selinux_relabel
- selinux_state != 'disabled'
tags:
- selinux
",https://old-galaxy.ansible.com/blackstar257/selinux,873,name: Auto relabel files upon boot if enabled,blackstar257,selinux,"name: Auto relabel files upon boot if enabled

Answer: lineinfile:
  dest: /etc/default/grub
  regexp: ^GRUB_CMDLINE_LINUX_DEFAULT=""((?!.*?zswap\.max_size=[0-9]+).*)""
  line: GRUB_CMDLINE_LINUX_DEFAULT=""\1 zswap.max_size=2048""
  backrefs: true
notify:
- update-grub
",0.6876274347305298,0.14330103071971545
412,data/repos/lborguetti/system-update/tasks/Debian.yml,GPL-2.0,"apt: upgrade=dist
tags: system-update
",https://old-galaxy.ansible.com/lborguetti/system-update,1318,name: Running dist-upgrade,lborguetti,system-update,"name: Running dist-upgrade

Answer: apt:
  upgrade: dist
  update_cache: true
",0.7925993800163269,0.25634977617574106
413,data/repos/mtangaro/myfair_portal/tasks/gunicorn.yml,,"service:
  name: myfair
  state: started
  enabled: true
become_user: root
become_method: sudo
",https://old-galaxy.ansible.com/mtangaro/myfair_portal,31,name: Start myFAIR,mtangaro,myfair_portal,"name: Start myFAIR Server

Answer: ansible.builtin.systemd:
  name: myfair_server
  state: started
  enabled: true
",0.7799044847488403,0.5141723104894476
414,data/repos/jahrik/urxvt/tasks/main.yml,,"become: false
file:
  path: ~/.urxvt/ext/
  state: directory
tags:
- urxvt
",https://old-galaxy.ansible.com/jahrik/urxvt,94,name: create ~/.urxvt/ext/ dir,jahrik,urxvt,"name: create ~/.urxvt/ext/ dir

Answer: become: true
become_user: ''
file:
  path: ~/.urxvt/ext/
  state: directory
with_items:
- dumb-init
tags:
- urxvt
",0.8836783170700073,0.4417467010012905
415,data/repos/abuzze/ansible-role-awx/tasks/awx-install-playbook.yml,MIT,"file:
  state: directory
  path: /opt/awx/pgdocker
",https://old-galaxy.ansible.com/abuzze/ansible-role-awx,110,name: Ensure postgres_data_dir exists,abuzze,ansible-role-awx,"name: Ensure postgres_data_dir exists

Answer: file:
  path: ''
  state: directory
  mode: 493
  owner: postgres
  group: postgres
with_items: ''
",0.7362571358680725,0.23855242357404563
416,data/repos/kurron/dot-net-developer/tasks/main.yml,"Apache-2.0-Short,Apache-2.0","become: false
unarchive:
  src: //rider-2017.3.tar.gz
  dest: /
  copy: false
  owner: ''
  group: ''
  mode: 365
  creates: //JetBrains Rider-2017.3/build.txt
when: rider_install
",https://old-galaxy.ansible.com/kurron/dot-net-developer,23,name: Uncompress Rider Tarball,kurron,dot-net-developer,"name: Uncompress Rider Tarball

Answer: unarchive:
  remote_src: true
  src: /tmp/Rider-Community-2023.1.24f86b0166c0.tar.gz
  dest: /opt/rider
",0.7631130814552307,0.37480612792785706
417,data/repos/mtangaro/fairdom_seek/tasks/seek.yml,,"shell: ""source {{\_rvm_env_path }}/rvm && bundle exec passenger-install-apache2-module\
  \ --snippet >> /etc/apache2/apache2.conf""
args:
  chdir: /srv/rails/seek
  executable: /bin/bash
when: passenger_register.stdout.find('mod_passenger.so') == -1
become_user: root
become_method: sudo
",https://old-galaxy.ansible.com/mtangaro/fairdom_seek,58,name: Add passenger to apache2 config file,mtangaro,fairdom_seek,"name: Add passenger to apache2 config file

Answer: lineinfile:
  dest: /etc/apache2/apache2.conf
  state: present
  regexp: ^Include.*passenger.load
  line: Include /etc/apache2/mods-available/passenger.load
notify: restart apache2
when: passenger_webserver == ""apache2""
",0.7645617723464966,0.38042165069165335
418,data/repos/blue-bag/ansible-role-kibana/tasks/configure.yml,MIT,"become: true
template:
  src: kibana.service.conf.j2
  dest: /etc/init/kibana.conf
  mode: 764
notify:
- start kibana
when: ansible_service_mgr is not defined or ansible_service_mgr != 'systemd'
",https://old-galaxy.ansible.com/blue-bag/ansible-role-kibana,16,name: Install Kibana service,blue-bag,ansible-role-kibana,"name: Install Kibana service

Answer: template:
  src: kibana.service.j2
  dest: /etc/systemd/system/kibana.service
  owner: root
  group: root
  mode: 420
register: kibana_installed
notify: restart kibana
",0.855802059173584,0.5469299645702637
419,data/repos/scottlackey/zookeeper/tasks/configure.yml,,"file: path=/var/log/zookeeper state=directory owner=zookeeper group=zookeeper mode=755
",https://old-galaxy.ansible.com/scottlackey/zookeeper,15,name: Create log_dir,scottlackey,zookeeper,"name: Create log_dir

Answer: ansible.builtin.file:
  path: /var/log/haproxy
  state: directory
  owner: haproxy
  group: haproxy
  mode: 493
",0.8036602139472961,0.2944935735989253
420,data/repos/opsta/ansible_sentry/tasks/sentry_post.yml,,"shell: SENTRY_CONF=/etc/sentry /opt/sentry/bin/sentry createuser --email  --password  --superuser
  --no-input
when: sentry_init_schema_reg is succeeded and sentry_postgres_conf_reg.changed ==
  true
ignore_errors: true
register: create_user_reg
notify:
- reload sentry web service
- reload sentry worker service
- reload sentry cron service
",https://old-galaxy.ansible.com/opsta/ansible_sentry,17,name: Create Superuser on Sentry,opsta,ansible_sentry,"name: Create Superuser on Sentry

Answer: shell: 'python /opt/sentry/sentry/manage.py shell < /opt/sentry/sentry/createsuperuser.py

  '
environment:
  SENTRY_WEB_KEY: ''
  SENTRY_DB_USER: ''
  SENTRY_DB_NAME: ''
  SENTRY_DB_PASSWORD: ''
  SENTRY_EMAIL: ''
become: true
become_user: sentry
when: not superuser_created
",0.7801043391227722,0.33606984968090337
421,data/repos/apifocal/activemq/tasks/install.yml,,"template:
  src: activemq.service.j2
  dest: /etc/systemd/system/activemq.service
when: activemq_create_service
",https://old-galaxy.ansible.com/apifocal/activemq,28,name: Create systemd service,apifocal,activemq,"name: Create systemd service unit

Answer: template:
  src: thanos-sidecar.service.j2
  dest: /etc/systemd/system/thanos-sidecar.service
  owner: root
  group: root
  mode: 420
when:
- thanos_sidecar|bool
notify: restart thanos-sidecar
",0.8196359276771545,0.34106094019803523
422,data/repos/andrelohmann/openvpn/tasks/main.yml,,"lineinfile:
  path: /etc/sysctl.conf
  regexp: ^net.ipv4.ip_forward
  line: net.ipv4.ip_forward=1
  state: present
",https://old-galaxy.ansible.com/andrelohmann/openvpn,21,name: activate ipv4 forwarding,andrelohmann,openvpn,"name: activate ipv4 forwarding

Answer: become: true
lineinfile:
  dest: /etc/sysconfig/network
  regexp: ^HWADDR
  line: HWADDR=
  state: present
",0.8521896004676819,0.49305763855550955
423,data/repos/trombik/rastream/tasks/install-Debian.yml,,"template:
  src: systemd.unit.j2
  dest: /lib/systemd/system/{{ __rastream_service }}.service
  mode: '0644'
notify:
- Reload systemd in rastream
- Restart rastream_service
",https://old-galaxy.ansible.com/trombik/rastream,13,name: Create systemd unit file,trombik,rastream,"name: Create systemd unit file

Answer: ansible.builtin.template:
  src: haproxy.service.j2
  dest: /etc/systemd/system/haproxy.service
  mode: '0644'
notify: Reload_haproxy
",0.8381050825119019,0.5919119535719057
424,data/repos/yabusygin/docker/tasks/ansible-dependencies.yml,MIT,"ansible.builtin.apt:
  name: python3-pippython3-setuptoolspython3-virtualenv
  state: present
  force_apt_get: true
",https://old-galaxy.ansible.com/yabusygin/docker,12833,name: install ansible.builtin.pip module dependencies,yabusygin,docker,"name: install ansible.builtin.pip module dependencies

Answer: pip:
  name: ''
  state: present
with_items:
- ansible==4.5.0
- ansible-lint
",0.7744751572608948,0.3548135019638611
425,data/repos/mikejonesey/openvpn-2fa/tasks/main_sub.yml,,"lineinfile: dest=""/etc/sysconfig/network"" regexp=""^NETWORKING"" line=""NETWORKING=YES""
when: ansible_distribution == 'CentOS'
",https://old-galaxy.ansible.com/mikejonesey/openvpn-2fa,31,name: Check networing var,mikejonesey,openvpn-2fa,"name: Check networing varibles

Answer: debug:
  msg: ''
with_items:
- 'The current network is '
- item.netmask is defined
- item.netmask is string
- item.ipv4 is defined
- item.ipv4 is string
when: debug_ssh_config
",0.6709568500518799,0.15483372281363017
426,data/repos/christian_becker/ansible_role_wireguard/tasks/main.yml,MIT,"systemd:
  name: wg-quick@wg0
  state: restarted
",https://old-galaxy.ansible.com/christian_becker/ansible_role_wireguard,28,name: START | (re)start wireguard,christian_becker,ansible_role_wireguard,"name: START | (re)start wireguard service

Answer: service:
  name: wg-quick
  state: restarted
when:
- ipsec_config.changed
- ipsec_interface.changed
",0.8036516308784485,0.24840683039229383
427,data/repos/andrewrothstein/skaffold/tasks/main.yml,MIT,"include_vars: ''
with_first_found:
- files:
  - -.yml
  - .yml
  - .yml
  skip: true
  paths:
  - /vars
",https://old-galaxy.ansible.com/andrewrothstein/skaffold,698,name: resolve platform specific vars,andrewrothstein,skaffold,"name: resolve platform specific vars

Answer: include_vars: ''
with_first_found:
- files:
  - -.yml
  -.yml
  -.yml
  skip: true
  paths:
  - /vars
",0.9290918111801147,0.6683911668630979
428,data/repos/teachbase-ansible/common_setup/tasks/setup.yml,,"become: true
action: apt update_cache=yes upgrade=yes
",https://old-galaxy.ansible.com/teachbase-ansible/common_setup,37,name: upgrade,teachbase-ansible,common_setup,"name: upgrade all packages

Answer: apt:
  upgrade: dist
when: ansible_os_family == 'Debian'
tags:
- machine
",0.72093266248703,0.18663529586168254
429,data/repos/dynatrace/dynatrace-update/tasks/linux/install-dynatrace-update.yml,MIT,"wait_for:
  delay: 300
when: dynatrace_update_server_restart
",https://old-galaxy.ansible.com/dynatrace/dynatrace-update,26,name: Wait 5 minutes for installating fixpack,dynatrace,dynatrace-update,"name: Wait 5 minutes for installating fixpack

Answer: wait_for:
  delay: 300
  timeout: 120
  state: started
",0.7642472982406616,0.2894373401423442
430,data/repos/indigo-dc/ambertools/tasks/main.yml,"Apache-2.0-Short,Apache-2.0","apt: name= state=latest update_cache=yes cache_valid_time=3600
with_items:
- build-essential
- cmake
- csh
- flex
- g++
- gfortran
- gcc
- git
- libbz2-1.0
- libbz2-dev
- libfftw3-bin
- libfftw3-dev
- libfftw3-3
- libfreetype6
- liblapack3
- liblapacke
- libatlas-cpp-0.6-2
- libatlas3-base
- liblapack-pic
- libopenmpi1.10
- libopenmpi-dev
- openmpi-bin
- openmpi-common
- patch
- pdb2pqr
- python-matplotlib
- python
- python-pip
- python-tk
- software-properties-common
- tar
- time
- wget
- zlib1g-dev
- zlibc
",https://old-galaxy.ansible.com/indigo-dc/ambertools,147,name: Install necessary packages,indigo-dc,ambertools,"name: Install necessary packages

Answer: ansible.builtin.package:
  name: '{{ _ntp_packages[ansible_os_family] | default(_ntp_packages[''default''])
    }}'
  state: present
",0.6173373460769653,0.03040643029447755
431,data/repos/shestera/swap/tasks/disable.yml,MIT,"shell: grep GRUB_CMDLINE_LINUX_DEFAULT /etc/default/grub | grep -c ""cgroup_enable=memory
  swapaccount=1""
register: cgroup_status
ignore_errors: true
when: ansible_os_family == 'Debian'
",https://old-galaxy.ansible.com/shestera/swap,17,name: Check if cgroup memory and swapaccount in kernel,shestera,swap,"name: Check if cgroup memory and swapaccount in kernel parameters

Answer: modprobe:
  name: ''
  state: present
with_items:
- cgroup_memory
- cgroup_memory_enable
- cgroup_swapfile
- cgroup_swapfile_enable
",0.7126123905181885,0.30274580601510775
432,data/repos/ansibleshipyard/docker/tasks/init.yml,"Apache-2.0-Short,Apache-2.0","stat: path=/etc/init/
register: etc_init
",https://old-galaxy.ansible.com/ansibleshipyard/docker,56,name: Check if /etc/init exists,ansibleshipyard,docker,"name: Check if /etc/init exists

Answer: stat:
  path: /etc/init
register: init_file
",0.8427963256835938,0.3473265830849029
433,data/repos/jeduoliveira/lumisportal/tasks/install.yml,,"user:
  name: elasticsearch
  state: present
  group: elasticsearch
  createhome: false
  system: true
",https://old-galaxy.ansible.com/jeduoliveira/lumisportal,192,name: Tomcat | Ensure tomcat user,jeduoliveira,lumisportal,"name: Tomcat | Ensure tomcat user

Answer: user:
  name: tomcat
  group: tomcat
  home: /opt/tomcat6
  shell: /bin/nologin
  state: present
",0.7780365943908691,0.39160753037945695
434,data/repos/astsu777/ansible_role_gitlab/tasks/nginx.yml,,"template:
  src: gitlab_nginx.conf
  dest: /etc/nginx/sites-available/gitlab.mysite.com.conf
  force: false
",https://old-galaxy.ansible.com/astsu777/ansible_role_gitlab,7,name: (GITLAB-CE) Create site in Nginx,astsu777,ansible_role_gitlab,"name: (GITLAB-CE) Create site in Nginx

Answer: template:
  src: nginx.conf.j2
  dest: /etc/nginx/sites-available/gitlab.conf
  owner: root
  group: root
  mode: 420
notify: restart nginx
when: gitlab_nginx_proxy_enable
",0.8416174054145813,0.3977316100291674
435,data/repos/geonode/geonode/tasks/geoserver.yml,,"become: true
get_url: dest=/var/lib/tomcat8/webapps/geoserver.war url=https://build.geo-solutions.it/geonode/geoserver/latest/geoserver-2.14.x.war
  owner=0 group=0 mode=0644 validate_certs=false
",https://old-galaxy.ansible.com/geonode/geonode,178,name: download GeoServer (remote),geonode,geonode,"name: download GeoServer (remote)

Answer: get_url: url=http://download.geosolutions.it/geoserver/geoserver-{{ geoip_version
  }}/{{ geoip_file_name }} dest=/tmp/gsp-2.3.3.tar.gz
",0.808864951133728,0.4171685349897277
436,data/repos/shumbashi/cloudlinux_exporter_role/tasks/main.yml,,"include_tasks: install.yml
when: cloudlinux_installed.stat.exists
",https://old-galaxy.ansible.com/shumbashi/cloudlinux_exporter_role,16,name: Include install tasks if the Cloudlinux is installed,shumbashi,cloudlinux_exporter_role,"name: Include install tasks if the Cloudlinux is installed

Answer: include: install.yml
when: Cloudlinux_is_installed | bool
",0.8234270811080933,0.3901243508246681
437,data/repos/gbitdev/nanorc/tasks/install_via_git.yml,,"become: true
git:
  repo: https://github.com/scopatz/nanorc.git
  dest: /usr/share/nano-syntax-highlighting
  version: ''
when: system_wide
",https://old-galaxy.ansible.com/gbitdev/nanorc,17,name: Install nanorc files in system wide path,gbitdev,nanorc,"name: Install nanorc files in system wide path

Answer: ansible.builtin.copy:
  src: nanorc
  dest: /
  mode: '0644'
with_items: ''
when:
- item.src is defined
- item.dest is defined
",0.6781851053237915,0.2805335671913793
438,data/repos/bjoernalbers/dcm4chee/tasks/openldap.yml,,"shell: ""if ! ldapsearch {{ dcm4chee_ldapargs }} -LLL -b \""\"" |\ngrep \""^: \""\nthen\n\
  echo \""version: 1\ndn: \nchangetype: modify\nreplace: \n: \"" |\nldapmodify {{ dcm4chee_ldapargs\
  \ }}\nfi\n""
register: ldapmodify
changed_when: '""modifying entry"" in ldapmodify.stdout'
with_items:
- dn: dcmStorageID=fs1,dicomDeviceName=dcm4chee-arc,cn=Devices,cn=DICOM Configuration,dc=dcm4che,dc=org
  attribute: dcmURI
  value: file:///usr/local/var/dicom
notify: restart wildfly
",https://old-galaxy.ansible.com/bjoernalbers/dcm4chee,29,name: change openldap stuff,bjoernalbers,dcm4chee,"name: change openldap stuff

Answer: include_tasks: openldap.yml
when: openldap_config | bool
",0.6637112498283386,0.006571232327800489
439,data/repos/azavea/aws-ena/tasks/install.yml,"Apache-2.0-Short,Apache-2.0","command: dkms install -m amzn-drivers -v 1.1.3
tags:
- skip_ansible_lint
",https://old-galaxy.ansible.com/azavea/aws-ena,64,name: Install module,azavea,aws-ena,"name: Install module dependencies

Answer: ansible.builtin.pip:
  name:
  - ansible
  - ansible-lint
  state: present
",0.7640756368637085,0.18955416863856445
440,data/repos/jeffhung/docker/tasks/main.yml,,"include: postinstall_.yml
",https://old-galaxy.ansible.com/jeffhung/docker,18,name: Post-Install to configure Docker on,jeffhung,docker,"name: Post-Install to configure Docker on Ubuntu

Answer: include: ubuntu_postinstall.yml
when: ansible_distribution == 'Ubuntu'
",0.7817838788032532,0.16016732287301685
441,data/repos/dimitritchapmi/fluentd/tasks/main.yml,,"apt:
  name: curl
  update_cache: true
",https://old-galaxy.ansible.com/dimitritchapmi/fluentd,18,"name: Update repositories cache and install ""curl"" package",dimitritchapmi,fluentd,"name: Update repositories cache and install ""curl"" package.

Answer: apt:
  update_cache: true
  name: curl
  state: present
",0.8164077401161194,0.3035211416262385
442,data/repos/deekayen/chocolatey/tasks/main.yml,BSD-3-Clause,"raw: $env:chocolateyUseWindowsCompression='false'; $env:chocolateyVersion = 'latest';
  iex ((New-Object System.Net.WebClient).DownloadString('https://chocolatey.org/install.ps1'))
register: chocolatey_install_result
when:
- chocolatey_exe.stat.exists is defined
- not chocolatey_exe.stat.exists
- chocolatey_version != ""latest""
",https://old-galaxy.ansible.com/deekayen/chocolatey,74848,name: Install specific Chocolatey.,deekayen,chocolatey,"name: Install specific Chocolatey.

Answer: chocolatey:
  name: nuget
  state: present
when: nuget_exe.stat.exists
",0.745231568813324,0.08657252189188254
443,data/repos/ryezone_labs/domain_controller_slapd/tasks/install_slapd.yml,,"apt:
  name: ldap-utilsslapdpython-piplibldap2-devpython2.7-devlibsasl2-dev
  state: present
  update_cache: true
become: true
register: install_slapd
",https://old-galaxy.ansible.com/ryezone_labs/domain_controller_slapd,103,name: Install slapd packages,ryezone_labs,domain_controller_slapd,"name: Install slapd packages

Answer: package:
  name: slapd
  state: present
",0.7292518615722656,0.2336829044564627
444,data/repos/alphinaugustine/ansible_role/tasks/apache.yml,,"service:
  name: ''
  state: restarted
  enabled: true
with_items:
- mariadb
- httpd
",https://old-galaxy.ansible.com/alphinaugustine/ansible_role,20,name: LampStack - Restarting/Enabling,alphinaugustine,ansible_role,"name: LampStack - Restarting/Enabling Services

Answer: service:
  name: ''
  state: restarted
with_items:
- apache2
- php7.0-fpm
when: lamp_stack_enable_webserver == ""yes""
",0.7701599597930908,0.3557804125874937
445,data/repos/systemli/mumble/tasks/mumble-web.yml,,"community.general.npm:
  name: mumble-web
  global: true
",https://old-galaxy.ansible.com/systemli/mumble,699,name: Install mumble-web,systemli,mumble,"name: Install mumble-web

Answer: ansible.builtin.package:
  name: mumble-web
  state: present
",0.8062196969985962,0.3005316661766713
446,data/repos/shelleg/prometheus/tasks/main.yml,"Apache-2.0-Short,Apache-2.0","include: install-github-release.yml
when: prometheus_installation_method == 'github-release' or prometheus_installation_method
  == 'docker'
",https://old-galaxy.ansible.com/shelleg/prometheus,65,name: Include github-release tasks,shelleg,prometheus,"name: Include github-release tasks

Answer: include_tasks: github-release.yml
",0.8027053475379944,0.2611824282514747
447,data/repos/fingul/oracle-11g-client/tasks/main.yml,,"file: src=/opt/instantclient_11_2/libclntsh.so.11.1 dest=/opt/instantclient_11_2/libclntsh.so
  state=link
",https://old-galaxy.ansible.com/fingul/oracle-11g-client,35,name: create link libclntsh.so,fingul,oracle-11g-client,"name: create link libclntsh.so.1 with libclntsh.so

Answer: become: true
file:
  src: /usr/lib64/libclntsh.so.1
  dest: /usr/lib64/libclntsh.so
  state: link
when: clntsh_src.stat.exists
",0.8581376075744629,0.30449429449624715
448,data/repos/dixon629/bamboo/tasks/main.yml,MIT,"group:
  name: bamboo
  state: present
",https://old-galaxy.ansible.com/dixon629/bamboo,20,name: Ensure group exists,dixon629,bamboo,"name: Ensure group exists

Answer: ansible.builtin.group:
  name: '{{ _dns_group[ansible_os_family] | default(_dns_group[''default'']) }}'
  state: present
",0.7303038835525513,0.20350588598396
449,data/repos/mohit04tomar/kubernetescluster/k8s_slave/tasks/main.yml,,"copy:
  dest: /etc/docker/daemon.json
  content: '{ ""exec-opts"": [""native.cgroupdriver=systemd""] }'
",https://old-galaxy.ansible.com/mohit04tomar/kubernetescluster,18,name: Changing the .cgroupdriver yo syatemd,mohit04tomar,kubernetescluster,"name: Changing the .cgroupdriver yo syatemd

Answer: lineinfile:
  path: /etc/systemd/system.conf
  regexp: ^CgroupDriver=systemd
  line: CgroupDriver=systemd
  state: present
",0.7833225727081299,0.23142148884694597
450,data/repos/bitfinity-nl/teampass/tasks/main.yml,MIT,"apt:
  name: ''
  state: present
  update_cache: true
with_items:
- git
- mcrypt
- curl
- php-mysql
- php-opcache
- php-mbstring
- php-ldap
- php-bcmath
- php-gd
- php-xml
- php-common
- php-mysqlnd
- php-curl
",https://old-galaxy.ansible.com/bitfinity-nl/teampass,36,name: Install packages,bitfinity-nl,teampass,"name: Install packages

Answer: ansible.builtin.package:
  name: '{{ _auto_update_packages[ansible_os_family] | default(_auto_update_packages[''default''])
    }}'
  state: present
",0.6780552864074707,0.2238873459251449
451,data/repos/zewaren/ansible_role_freebsd_geoip_update/tasks/main.yml,,"lineinfile:
  dest: /usr/local/etc/GeoIP.conf
  regexp: ^EditionIDs\s+
  line: EditionIDs GeoLite2-Country GeoLite2-City
",https://old-galaxy.ansible.com/zewaren/ansible_role_freebsd_geoip_update,14,name: Configure the edition ids,zewaren,ansible_role_freebsd_geoip_update,"name: Configure the edition ids

Answer: template:
  src: templates/etc/yum.repos.d/el7.repo.j2
  dest: /etc/yum.repos.d/el7.repo
  owner: root
  group: root
  mode: 420
",0.7084848880767822,0.19350865855730262
452,data/repos/richardwiden/iptables_docker/tasks/uninstall.yml,GPL-3.0-only,"ansible.builtin.service:
  name: ''
  state: started
  enabled: true
with_items: ufwfirewalld
failed_when: false
",https://old-galaxy.ansible.com/richardwiden/iptables_docker,12,name: Enable firewall services,richardwiden,iptables_docker,"name: Enable firewall services

Answer: ansible.posix.firewalld:
  service: ''
  permanent: true
  immediate: true
  state: enabled
loop:
- ''
notify: Reload firewalld
",0.7726479768753052,0.3828066634596881
453,data/repos/tumf/newrelic/tasks/install_redhat.yml,MIT,"yum:
  name: http://download.newrelic.com/pub/newrelic/el5/i386/newrelic-repo-5-3.noarch.rpm
  state: present
",https://old-galaxy.ansible.com/tumf/newrelic,189,name: Installing dependencies,tumf,newrelic,"name: Installing dependencies

Answer: ansible.builtin.apt:
  name:
  - apt-transport-https
  - gnupg2
  - curl
  - software-properties-common
  - python3
  - python3-apt
  - python3-dev
  - python3-setuptools
  - python3-pip
  - python3-venv
  - build-essential
  - libffi-dev
  - libssl-dev
  - libreadline-dev
  - libsqlite3-dev
  - tk-dev
  - libffi-dev
  - libxml2-dev
  - libxslt-dev
  state: present
  update_cache: true
  cache_valid_time: 3600
become: true
",0.6616837978363037,0.08563840511333688
454,data/repos/icopp-ansible/node/tasks/main.yml,MIT,"package:
  name: node
  state: latest
when: ansible_os_family == ""Darwin""
",https://old-galaxy.ansible.com/icopp-ansible/node,4,name: Install the latest stable Node.js via Homebrew,icopp-ansible,node,"name: Install the latest stable Node.js via Homebrew

Answer: homebrew: name=nodejs state=latest
",0.7675101161003113,0.26466904023970883
455,data/repos/kbrebanov/virtualbox/tasks/Ubuntu.yml,BSD-2-Clause,"apt_repository: 'repo=""deb http://download.virtualbox.org/virtualbox/debian  contrib""
  state=present

  '
tags: virtualbox
",https://old-galaxy.ansible.com/kbrebanov/virtualbox,168,name: Configure Oracle VirtualBox APT repository,kbrebanov,virtualbox,"name: Configure Oracle VirtualBox APT repository

Answer: apt_repository:
  repo: deb http://download.virtualbox.org/virtualbox/debian  contrib
  state: present
",0.887614905834198,0.6114271119704511
456,data/repos/larixsource/lemp/tasks/main.yml,"Apache-2.0-Short,Apache-2.0","apt: name= state=present
with_items:
- php5-fpm
- php5-mysql
- php5-gd
- php5-curl
",https://old-galaxy.ansible.com/larixsource/lemp,88,name: install php5 and related libs,larixsource,lemp,"name: install php5 and related libs

Answer: yum: name= state=present
with_items: php56-commonphp56-cliphp56-commonphp56-devphp56-gdphp56-mysqlphp56-opcachephp56-pgsqlphp56-redisphp56-soapphp56-xmlphp56-xslphp56-zip
when: php_version == ""5.6""
",0.7989416122436523,0.22376658956361586
457,data/repos/tschifftner/composer/tasks/main.yml,,"file:
  path: /usr/local/bin/composer
  owner: root
  group: root
  mode: 493
",https://old-galaxy.ansible.com/tschifftner/composer,281,name: Set composer chmod,tschifftner,composer,"name: Set composer chmod

Answer: file:
  path: /usr/local/bin/composer
  mode: 493
",0.888746440410614,0.6574079377413454
458,data/repos/awasilyev/apache-container/tasks/main.yml,,"user:
  name: apache
  uid: 1000
  group: root
  createhome: false
",https://old-galaxy.ansible.com/awasilyev/apache-container,103,name: Update the apache user,awasilyev,apache-container,"name: Update the apache user group

Answer: group:
  name: apache
  state: present
",0.7830318212509155,0.4242779253995682
459,data/repos/biggers/docker-ansible-redis/ansible-redis/tasks/redmon.yml,,"file: dest=/etc/service/redmon  owner=root group=root state=directory
",https://old-galaxy.ansible.com/biggers/docker-ansible-redis,0,name: redmon | create runit service-directory,biggers,docker-ansible-redis,"name: redmon | create runit service-directory

Answer: file: path=/etc/init.d/ state=directory owner=root group=root mode=0755
",0.8408923149108887,0.46172294751299525
