,download_link,download_count,input,output,path,license,org_name,repo_name,starcoder-response,codebertscore,bleuscore
378,https://old-galaxy.ansible.com/uridium/sonarqube,55,name: Configure sysctl,"sysctl:
  name: ''
  value: ''
  sysctl_file: /etc/sysctl.d/sonarqube.conf
  reload: true
with_items:
- name: vm.max_map_count
  value: '524288'
- name: fs.file-max
  value: '131072'
",data/repos/uridium/sonarqube/tasks/main.yml,MIT,uridium,sonarqube,"name: Configure sysctl

Answer: ansible.builtin.sysctl:
  name: ''
  value: ''
  sysctl_set: true
  state: present
  reload: true
loop: ''
when:
- sysctl_items is defined
- item.name is defined
- item.value is defined
- ansible_connection not in [ ""container"", ""docker"", ""community.docker.docker"" ]
loop_control:
  label: ''
",0.7428146004676819,0.31318519128852945
379,https://old-galaxy.ansible.com/grycap/vivado,34,name: Creating user and group,"include: create_user.yml
",data/repos/grycap/vivado/tasks/main.yml,,grycap,vivado,"name: Creating user and group

Answer: ansible.builtin.user:
  name: haproxy
  group: haproxy
  system: true
  createhome: false
",0.6946113705635071,0.08039865470475996
380,https://old-galaxy.ansible.com/gautamsoni17990/ansible_role_db_web,9,name: Install MYSQL database.,"apt: name= state=present update_cache=yes
with_items:
- mariadb-server
- mariadb-client
",data/repos/gautamsoni17990/ansible_role_db_web/tasks/main.yml,,gautamsoni17990,ansible_role_db_web,"name: Install MYSQL database.

Answer: mysql_db:
  name: ''
  login_user: root
  login_password: azerty
  state: present
when:
- install_mysql|bool and create_db|bool
no_log: true
",0.7021891474723816,0.15354928955426075
381,https://old-galaxy.ansible.com/gingerte/fluteansible,9,name: get and unarchive flute archive,"unarchive:
  src: '{{ flute_repo }}/{{ flute_build }}/flute-6.1-SNAPSHOT.zip'
  dest: /opt/flute/lib
  remote_src: true
  group: flute
  creates: /opt/flute/lib/*.jar
",data/repos/gingerte/fluteansible/tasks/main.yml,MIT,gingerte,fluteansible,"name: get and unarchive flute archive

Answer: unarchive:
  src: https://github.com/openresty/flute/archive/{{ flute_version }}.tar.gz
  dest: /tmp
  remote_src: true
",0.8004774451255798,0.45510619514598516
382,https://old-galaxy.ansible.com/mrdatamapper/akademiano_php,49,name: PHP | Phpbrew | Init,"become: true
shell: PHPBREW_HOME=/opt/phpbrew PHPBREW_ROOT=/opt/phpbrew  /usr/local/bin/phpbrew
  init
args:
  executable: /bin/bash
  creates: /opt/phpbrew/bashrc
  chdir: /opt/phpbrew/
",data/repos/mrdatamapper/akademiano_php/tasks/compile.yml,"Apache-2.0-Short,Apache-2.0",mrdatamapper,akademiano_php,"name: PHP | Phpbrew | Init Bashrc

Answer: template:
  src: templates/bashrc.j2
  dest: /.bashrc
  owner: root
  group: root
  mode: 420
",0.7345997095108032,0.21034088592520095
383,https://old-galaxy.ansible.com/beetboxvm/beetbox-kohana,270,name: Set timezone.,"lineinfile:
  dest: /path/to/project/application/bootstrap.php
  regexp: ^date_default_timezone_set
  line: date_default_timezone_set('America/Chicago');
  state: present
",data/repos/beetboxvm/beetbox-kohana/tasks/configure.yml,,beetboxvm,beetbox-kohana,"name: Set timezone.

Answer: file:
  src: /usr/share/zoneinfo/Europe/Berlin
  dest: /etc/localtime
  state: link
  force: true
",0.7702900171279907,0.2976489852850597
384,https://old-galaxy.ansible.com/vicenteg/mapr_tcollector,20,name: download forked tcollector,"become: true
become_user: root
git: repo=https://github.com/vicenteg/tcollector.git version=ISSUE-196 dest=/opt/tcollector
  force=yes
",data/repos/vicenteg/mapr_tcollector/tasks/main.yml,MIT,vicenteg,mapr_tcollector,"name: download forked tcollector

Answer: get_url: url=https://github.com/Stackdriver/stackdriver-agent/archive/v0.4.1.tar.gz
  dest=/tmp/stackdriver-agent.tar.gz
",0.7799931764602661,0.33727289884001926
385,https://old-galaxy.ansible.com/sirboldilox/mpd,18,name: Install the mpc package for Debian derivatives,"apt:
  name: mpc
  state: installed
",data/repos/sirboldilox/mpd/tasks/main.yml,MIT,sirboldilox,mpd,"name: Install the mpc package for Debian derivatives.

Answer: apt: name=mpc state=present
when: ansible_os_family == 'Debian'
",0.7716427445411682,0.1632711630460328
386,https://old-galaxy.ansible.com/pgporada/elrepo,28,name: Set elrepo_ver fact (el5),"tags: elrepo-release
set_fact:
  elrepo_ver: 5-5.el5
when: elrepo_rel == '5'
",data/repos/pgporada/elrepo/tasks/setup_repo.yml,,pgporada,elrepo,"name: Set elrepo_ver fact (el5)

Answer: set_fact:
  elrepo_ver: 5
when: ansible_distribution == ""CentOS"" and ansible_distribution_major_version ==
  ""5""
",0.8404993414878845,0.29023285168678076
387,https://old-galaxy.ansible.com/georgenalen/windows_2016_cis,44,name: SCORED | 18.8.28.3 | PATCH | (L1) Ensure 'Do not enumerate connected users on,"  domain-joined computers' is set to 'Enabled'
win_regedit:
  path: HKLM:\Software\Policies\Microsoft\Windows\System
  name: DontEnumerateConnectedUsers
  data: 1
  type: dword
when:
- rule_18_8_28_3
tags:
- level1-domaincontroller
- level1-memberserver
- rule_18.8.28.3
- patch
",data/repos/georgenalen/windows_2016_cis/tasks/section18.yml,MIT,georgenalen,windows_2016_cis,"name: SCORED | 18.8.28.3 | PATCH | (L1) Ensure 'Do not enumerate connected users on domain-joined

Answer:   computers' is set to Enabled
win_regedit:
  path: HKLM:\Software\Policies\Microsoft\Windows\System
  name: DontEnumerateConnectedUsers
  data: 1
  type: dword
when: rule_18_8_28_3
tags:
- level1
- level2
- rule_18.8.28.3
- patch
",0.8959050178527832,0.7188735246446534
388,https://old-galaxy.ansible.com/inayatmadarangi/java_oscap_hardening,10,name: Disable User Access to Locking Untrusted Sources Setting,"lineinfile:
  create: true
  mode: '0644'
  dest: /etc/.java/deployment/deployment.properties
  regexp: ^\s*#?\s*deployment.security.askgrantdialog.show.locked
  line: deployment.security.askgrantdialog.show.locked
tags:
- DISA-STIG-JRE8-UX-000090
- NIST-800-53-SC-18 (3)
- configure_strategy
- java_jre_lock_untrusted_sources_locked
- low_complexity
- low_disruption
- medium_severity
- no_reboot_needed
",data/repos/inayatmadarangi/java_oscap_hardening/tasks/main.yml,GPL-3.0-only,inayatmadarangi,java_oscap_hardening,"name: Disable User Access to Locking Untrusted Sources Setting

Answer: when:
- rule_2_3_10_1
- not ansible_windows_domain_role == ""Primary domain controller""
win_regedit:
  path: HKLM:\Software\Policies\Microsoft\Windows\System
  name: NoLockScreenCamera
  data: 1
  type: dword
tags:
- level1
- level2
- rule_2.3.10.1
- patch
",0.6817677021026611,0.1920465595505528
389,https://old-galaxy.ansible.com/winterheart/maxmind_geoipupdate,3290,name: Gather package facts,"package_facts:
  manager: auto
",data/repos/winterheart/maxmind_geoipupdate/tasks/setup.yml,MIT,winterheart,maxmind_geoipupdate,"name: Gather package facts

Answer: package_facts: null
when: ansible_os_family == 'Debian'
",0.7423219680786133,0.2077806594930556
390,https://old-galaxy.ansible.com/egeneralov/redmine,115,name: Install git,"apt:
  name: git
  state: installed
  update_cache: true
  cache_valid_time: 36000
",data/repos/egeneralov/redmine/tasks/apt.yml,MIT,egeneralov,redmine,"name: Install git_additional_packages

Answer: pkgng:
  name: ''
  state: present
with_items: ''
",0.7214053869247437,0.33799622002641155
391,https://old-galaxy.ansible.com/leopguimaraes/mysql_server,20,name: Define o arquivo dump.sql,"copy:
  src: dump.sql
  dest: /tmp
  owner: root
  group: root
  mode: 420
tags: banco
",data/repos/leopguimaraes/mysql_server/tasks/configure.yml,,leopguimaraes,mysql_server,"name: Define o arquivo dump.sql.

Answer: set_fact:
  arquivo_dump: /tmp/dump_.sql
when: ansible_os_family == 'Debian'
",0.7128061652183533,0.21246757187764725
392,https://old-galaxy.ansible.com/alisio/web_server,24,name: Inicia e ativa na inicializacao o servico httpd,"when: ansible_os_family == ""RedHat""
systemd:
  name: httpd
  state: started
  enabled: true
tags: web
",data/repos/alisio/web_server/tasks/install.yml,,alisio,web_server,"name: Inicia e ativa na inicializacao o servico httpd

Answer: service:
  name: httpd
  state: started
  enabled: 'true'
when: apache_ondrej_install
",0.7629100680351257,0.4018884658846936
393,https://old-galaxy.ansible.com/harshitdawar55/apache_sqoop,18,name: Downloading the Sqoop Software!,"get_url:
  url: https://mirrors.estointernet.in/apache/sqoop/1.4.7/sqoop-1.4.7.bin__hadoop-2.6.0.tar.gz
  dest: /root/sqoop/sqoop-1.4.7.bin__hadoop-2.6.0.tar.gz
",data/repos/harshitdawar55/apache_sqoop/tasks/main.yml,GPL-3.0-only,harshitdawar55,apache_sqoop,"name: Downloading the Sqoop Software!

Answer: get_url:
  url: http://archive.apache.org/dist/sqoop/1.4.6/apache-sqoop-1.4.6-bin.tar.gz
  dest: /usr/local/src/apache-sqoop-1.4.6-bin.tar.gz
  checksum: sha256:07770722222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222",0.6705606579780579,0.07926744078055156
394,https://old-galaxy.ansible.com/kami911/java_adopt_open_jdk11,93,name: check if Java is installed.,"stat: path='{{ java_usr_folder }}/{{ java_folder_name }}-{{ java_version }}.0.{{ java_update
  }}+{{ java_build }}/release'
register: java_installed
",data/repos/kami911/java_adopt_open_jdk11/tasks/download.yml,MIT,kami911,java_adopt_open_jdk11,"name: check if Java is installed.

Answer: stat: path=/usr/java/latest
register: java_installed
",0.8036519289016724,0.28968841014313423
395,https://old-galaxy.ansible.com/jshima7/haproxy,18,name: configure /etc/haproxy/haproxy.cfg,"action: template src=haproxy.cfg.j2 dest=/etc/haproxy/haproxy.cfg owner=haproxy group=haproxy
  mode=""u=rw,g=r,o=r""
when: haproxy_frontends is defined
notify:
- restart haproxy
tags: haproxy
",data/repos/jshima7/haproxy/tasks/haproxy.yml,,jshima7,haproxy,"name: configure /etc/haproxy/haproxy.cfg

Answer: template:
  src: haproxy.cfg.j2
  dest: /etc/haproxy/haproxy.cfg
  validate: haproxy -c -f %s
  mode: '0640'
notify: restart haproxy
",0.8579156398773193,0.5585875422609924
396,https://old-galaxy.ansible.com/govcloud/security,61,name: Ensure yum-cron is running and enabled.,"service: name=yum-cron state=started enabled=yes
",data/repos/govcloud/security/tasks/autoupdate-RedHat.yml,MIT,govcloud,security,"name: Ensure yum-cron is running and enabled.

Answer: service: name=yum-cron state=started enabled=yes
",0.8992414474487305,0.46331378754513314
397,https://old-galaxy.ansible.com/solarwinds/swisnap,2635,name: Configure main config (Linux),"ansible.builtin.template:
  src: config.yaml.j2
  dest: /opt/SolarWinds/Snap/etc/config.yaml
  owner: solarwinds
  group: solarwinds
  mode: 416
notify: Restart Linux service
become: true
when: ansible_os_family != ""Windows""
",data/repos/solarwinds/swisnap/tasks/swisnap-configs.yml,"Apache-2.0-Short,Apache-2.0",solarwinds,swisnap,"name: Configure main config (Linux)

Answer: ansible.builtin.template:
  src: config.yaml.j2
  dest: /opt/SolarWinds/Snap/etc/config.yaml
  owner: solarwinds
  group: solarwinds
  mode: 416
notify: Restart Linux service
become: true
when: ansible_os_family!= ""Windows""
",0.9620490074157715,0.8270536330523641
398,https://old-galaxy.ansible.com/andras_tim/ansible-role-osx-defaults,35,name: Dock - Icon size of magnified Dock items,"osx_defaults:
  domain: com.apple.dock
  key: largesize
  type: float
  value: ''
when: Dock_LargeSize is defined
notify: restart Dock
",data/repos/andras_tim/ansible-role-osx-defaults/tasks/dock.yml,BSD-2-Clause,andras_tim,ansible-role-osx-defaults,"name: Dock - Icon size of magnified Dock items

Answer: osx_defaults:
  domain: com.apple.dock
  key: restore-animation-duration
  type: int
  value: 0
  state: present
notify:
- Restart Finder
",0.8143506646156311,0.4926024838343214
399,https://old-galaxy.ansible.com/achilleskal/ansible_mysql8,61,name: Add official APT repository,"become: true
apt_repository:
  repo: deb http://repo.mysql.com/apt/debian/ stretch mysql-8.0
  update_cache: true
",data/repos/achilleskal/ansible_mysql8/tasks/main.yml,,achilleskal,ansible_mysql8,"name: Add official APT repository

Answer: apt_repository:
  repo: deb https://packages.microsoft.com/repos/azure-cli/  main
  filename: azure-cli
  state: present
  update_cache: true
when:
- ansible_pkg_mgr == ""apt""
",0.7979074120521545,0.3307490907927003
400,https://old-galaxy.ansible.com/douglasgoodwin/mariadb10_my_cnf_update,27,name: update mysql root password for all root accounts,"mysql_user: name=root host= password=
when: ansible_hostname != 'localhost'
",data/repos/douglasgoodwin/mariadb10_my_cnf_update/tasks/main.yml,,douglasgoodwin,mariadb10_my_cnf_update,"name: update mysql root password for all root accounts

Answer: mysql_user: name=root host= password=pass check_implicit_admin=yes
with_items:
- 127.0.0.1
- ::1
- localhost
when: ansible_hostname == 'localhost'
",0.8279232382774353,0.3361389613165048
401,https://old-galaxy.ansible.com/johnpion/nginx,1,name: Install nginx,"ansible.builtin.apt:
  pkg: nginx
  update_cache: true
",data/repos/johnpion/nginx/tasks/install.yml,,johnpion,nginx,"name: Install nginx

Answer: apt: name=nginx state=present
",0.7448558807373047,0.22968502126448553
402,https://old-galaxy.ansible.com/bilalcaliskan/kafka_exporter,367,name: Include install.yml file conditionally,"include_tasks: install.yml
when: (install_kafka_exporter | bool)
",data/repos/bilalcaliskan/kafka_exporter/tasks/main.yml,Apache-2.0-Short,bilalcaliskan,kafka_exporter,"name: Include install.yml file conditionally

Answer: include: install.yml
when: not telegraf_bin.stat.exists
",0.790840744972229,0.31768043071588253
403,https://old-galaxy.ansible.com/dottgonzo/set_hostname_and_reboot,197,name: Set Hostname,"hostname:
  name: ''
notify:
- reboot machine
",data/repos/dottgonzo/set_hostname_and_reboot/tasks/main.yml,,dottgonzo,set_hostname_and_reboot,"name: Set Hostname

Answer: hostname:
  name: '{{ inventory_hostname_short }}'
",0.7622764706611633,0.2872019323092285
404,https://old-galaxy.ansible.com/neoloc/bind,19,name: place systemd override,"block:
- name: create /etc/systemd/system/{{ _bind_service[ansible_distribution ~ '-' ~ ansible_distribution_major_version]
    | default(_bind_service[ansible_distribution] | default(_bind_service[ansible_os_family]
    | default(_bind_service['default'] ))) }}.service.d
  ansible.builtin.file:
    path: /etc/systemd/system/{{ _bind_service[ansible_distribution ~ '-' ~ ansible_distribution_major_version]
      | default(_bind_service[ansible_distribution] | default(_bind_service[ansible_os_family]
      | default(_bind_service['default'] ))) }}.service.d
    state: directory
    mode: '0755'
- name: place override.conf
  ansible.builtin.copy:
    src: override.conf
    dest: /etc/systemd/system/{{ _bind_service[ansible_distribution ~ '-' ~ ansible_distribution_major_version]
      | default(_bind_service[ansible_distribution] | default(_bind_service[ansible_os_family]
      | default(_bind_service['default'] ))) }}.service.d/override.conf
    owner: root
    group: root
    mode: '0644'
- name: systemctl daemon-reload
  ansible.builtin.systemd:
    daemon_reload: true
  changed_when: false
when:
- bind_configure == True
- ansible_service_mgr == ""systemd""
tags:
- bind
",data/repos/neoloc/bind/tasks/main.yml,"Apache-2.0-Short,Apache-2.0",neoloc,bind,"name: place systemd override

Answer: template:
  src: override.j2
  dest: /etc/systemd/system/docker.service.d/override.conf
notify:
- docker systemd daemon reload and restart
when:
- ansible_service_mgr =='systemd'
- docker_daemon_json_remote_access
",0.7118573188781738,0.017788387011174852
405,https://old-galaxy.ansible.com/nanopish/rethinkdb,6,name: Hold RDB current version,"copy:
  src: files/rethinkdb.pref
  dest: /etc/apt/preferences.d/rethinkdb.pref
",data/repos/nanopish/rethinkdb/tasks/main.yml,,nanopish,rethinkdb,"name: Hold RDB current version

Answer: file:
  path: '{{ redis_host_config_path | default(inventory_hostname) }}/redis.conf'
  state: touch
  follow: true
when: redis_check_current_version.stdout is version(redis_version, '==')
",0.6944373846054077,0.0807434128804518
406,https://old-galaxy.ansible.com/networkjanitor/check_mk-agent,26,name: ensure xinetd is installed,"apt:
  name: xinetd
  update_cache: true
become: true
",data/repos/networkjanitor/check_mk-agent/tasks/main.yml,,networkjanitor,check_mk-agent,"name: ensure xinetd is installed

Answer: apt:
  pkg: xinetd
  state: present
",0.7667548060417175,0.31333826842088425
407,https://old-galaxy.ansible.com/gaurav_gupta_gtm/ansible_hadoop,54,name: Download JDK package,"get_url:
  url: http://35.244.242.82/yum/java/el7/x86_64/jdk-8u171-linux-x64.rpm
  dest: /jdk-8u171-linux-x64.rpm
  mode: 420
",data/repos/gaurav_gupta_gtm/ansible_hadoop/hadoop_config/tasks/main.yml,,gaurav_gupta_gtm,ansible_hadoop,"name: Download JDK package

Answer: get_url:
  url: http://download.oracle.com/otn-pub/java/jdk/8u131-b11/d54c1d3a095b4ff2b6607d096fa80163/jdk-8u131-linux-x64.tar.gz
  headers: Cookie:oraclelicense=accept-secure-backup-cookie
  dest: /tmp/java_install/jdk-8u131-linux-x64.tar.gz
  checksum: md5:37e5321e8611384919174717b068561b
when: java_type == ""Oracle""
",0.8012853264808655,0.224291437031729
408,https://old-galaxy.ansible.com/robertdebock/nfsserver,216,name: assert | Test item in nfsserver_exports,"ansible.builtin.assert:
  that:
  - item.share is defined
  - item.share is string
  - item.share is not none
  - item.hosts is defined
  - item.hosts is iterable
  - item.owner is defined
  - item.owner is string
  - item.owner is not none
  - item.group is defined
  - item.group is string
  - item.group is not none
  - item.mode is defined
  - item.mode is string
  - item.mode is not none
  quiet: true
loop: ''
loop_control:
  label: ''
when:
- nfsserver_exports is defined
",data/repos/robertdebock/nfsserver/tasks/assert.yml,"Apache-2.0-Short,Apache-2.0",robertdebock,nfsserver,"name: assert | Test item in nfsserver_exports

Answer: ansible.builtin.assert:
  that:
  - item.path is defined
  - item.path is string
  - item.path is not none
  - item.options is defined
  - item.options is iterable
  quiet: true
loop: ''
loop_control:
  label: ''
when:
- nfsserver_exports is defined
",0.8756814002990723,0.4424292576993367
409,https://old-galaxy.ansible.com/sowti/mysql_server,16,name: Inicia e ativa na inicializacao o servico mariadb,"when: ansible_os_family == ""RedHat""
systemd:
  name: mariadb
  state: started
  enabled: true
tags: banco
",data/repos/sowti/mysql_server/tasks/install.yml,,sowti,mysql_server,"name: Inicia e ativa na inicializacao o servico mariadb

Answer: service:
  name: mariadb
  state: started
  enabled: true
when: (use_proxy is not defined) or (not use_proxy)
",0.7512050867080688,0.3689002730975325
410,https://old-galaxy.ansible.com/roboticpuppies/teleport,33,name: Ensure Teleport is installed in Debian.,"apt:
  name: teleport
  state: present
",data/repos/roboticpuppies/teleport/tasks/setup-Debian.yml,,roboticpuppies,teleport,"name: Ensure Teleport is installed in Debian.

Answer: block:
- name: Install Teleport
  when: teleport_bin.stat.exists
  block:
  - name: Create teleport install directory.
    ansible.builtin.file:
      path: /usr/local/bin
      state: directory
      owner: root
      group: root
      mode: u=rwx,go=rx
      recurse: true
  - name: Copy Teleport binary to install directory.
    ansible.builtin.copy:
      src: /bin/teleport
      dest: /usr/local/bin/teleport
      owner: root
      group: root
      mode: u=rwx,go=rx
      remote_src: true
  - name: Create teleport systemd service.
    ansible.builtin.template:
      src: teleport.service.j2
      dest: /etc/systemd/system/teleport.service
      owner: root
      group: root
      mode: u=rw,go=r
    notify: Reload_Teleport
- name: Install Teleport from source
  when:
  - teleport_bin.stat.exists
  block:
  - name: Create teleport install directory.
    ansible.builtin.file:
      path: /usr/local/bin
      state: directory
      owner: root
      group: root
      mode: u=rwx,go=rx
      recurse: true
  - name: Install Teleport from source.
    ansible.builtin.unarchive:
      src: /bin/teleport
      dest: /usr/local/bin
      owner: root
      group: root
      mode: u=rwx,go=rx
      remote_src: true
  - name: Create teleport systemd service.
    ansible.builtin.template:
      src: teleport.service.j2
      dest: /etc/systemd/system/teleport.service
      owner: root
      group: root
      mode: u=rw,go=r
    notify: Reload_Teleport
",0.5679070949554443,0.01942156851939943
411,https://old-galaxy.ansible.com/blackstar257/selinux,873,name: Auto relabel files upon boot if enabled,"file:
  path: /.autorelabel
  state: touch
when:
- selinux_status_change is changed
- selinux_relabel
- selinux_state != 'disabled'
tags:
- selinux
",data/repos/blackstar257/selinux/tasks/rhel.yml,BSD-2-Clause,blackstar257,selinux,"name: Auto relabel files upon boot if enabled

Answer: file:
  path: /var/lib/gluster_exporter/disks/.img
  state: absent
when: not gluster_exporter_disable_auto_relabel and item.value.auto_relabel
with_dict: ''
",0.7329772710800171,0.30584593450146585
412,https://old-galaxy.ansible.com/lborguetti/system-update,1318,name: Running dist-upgrade,"apt: upgrade=dist
tags: system-update
",data/repos/lborguetti/system-update/tasks/Debian.yml,GPL-2.0,lborguetti,system-update,"name: Running dist-upgrade

Answer: apt: upgrade=dist
tags: system-update
",0.8786507844924927,0.5032718163295593
413,https://old-galaxy.ansible.com/mtangaro/myfair_portal,31,name: Start myFAIR,"service:
  name: myfair
  state: started
  enabled: true
become_user: root
become_method: sudo
",data/repos/mtangaro/myfair_portal/tasks/gunicorn.yml,,mtangaro,myfair_portal,"name: Start myFAIR RainLoop.
  command: docker-compose up -d rainloop
  args:
    chdir: /opt/mailcow-dockerized
when: rainloop_installed.stat.exists == False
",0.6781431436538696,0.16477777943677416
414,https://old-galaxy.ansible.com/jahrik/urxvt,94,name: create ~/.urxvt/ext/ dir,"become: false
file:
  path: ~/.urxvt/ext/
  state: directory
tags:
- urxvt
",data/repos/jahrik/urxvt/tasks/main.yml,,jahrik,urxvt,"name: create ~/.urxvt/ext/ dir

Answer: file:
  path: /.urxvt/ext/
  state: directory
  owner: ''
  group: ''
  mode: 493
become: true
become_user: ''
with_items: ''
",0.8366986513137817,0.35494181982455425
415,https://old-galaxy.ansible.com/abuzze/ansible-role-awx,110,name: Ensure postgres_data_dir exists,"file:
  state: directory
  path: /opt/awx/pgdocker
",data/repos/abuzze/ansible-role-awx/tasks/awx-install-playbook.yml,MIT,abuzze,ansible-role-awx,"name: Ensure postgres_data_dir exists

Answer: file:
  path: ''
  state: directory
  owner: postgres
  group: '{{ postgres_user }}'
  mode: 488
",0.735105037689209,0.24190073245932092
416,https://old-galaxy.ansible.com/kurron/dot-net-developer,23,name: Uncompress Rider Tarball,"become: false
unarchive:
  src: //rider-2017.3.tar.gz
  dest: /
  copy: false
  owner: ''
  group: ''
  mode: 365
  creates: //JetBrains Rider-2017.3/build.txt
when: rider_install
",data/repos/kurron/dot-net-developer/tasks/main.yml,"Apache-2.0-Short,Apache-2.0",kurron,dot-net-developer,"name: Uncompress Rider Tarball

Answer: unarchive:
  src: /tmp/rider-data.tar.gz
  dest: /opt
  remote_src: true
  creates: /opt/Rider-2017.1.4/bin
become: true
",0.8190097808837891,0.4966077495242619
417,https://old-galaxy.ansible.com/mtangaro/fairdom_seek,58,name: Add passenger to apache2 config file,"shell: ""source {{\_rvm_env_path }}/rvm && bundle exec passenger-install-apache2-module\
  \ --snippet >> /etc/apache2/apache2.conf""
args:
  chdir: /srv/rails/seek
  executable: /bin/bash
when: passenger_register.stdout.find('mod_passenger.so') == -1
become_user: root
become_method: sudo
",data/repos/mtangaro/fairdom_seek/tasks/seek.yml,,mtangaro,fairdom_seek,"name: Add passenger to apache2 config file

Answer: template:
  src: templates/etc/apache2/conf-available/passenger.conf.j2
  dest: /etc/apache2/conf-available/passenger.conf
  mode: 420
  owner: root
  group: root
notify: restart apache2
",0.7676275968551636,0.32470795875824077
418,https://old-galaxy.ansible.com/blue-bag/ansible-role-kibana,16,name: Install Kibana service,"become: true
template:
  src: kibana.service.conf.j2
  dest: /etc/init/kibana.conf
  mode: 764
notify:
- start kibana
when: ansible_service_mgr is not defined or ansible_service_mgr != 'systemd'
",data/repos/blue-bag/ansible-role-kibana/tasks/configure.yml,MIT,blue-bag,ansible-role-kibana,"name: Install Kibana service

Answer: become: true
template:
  src: kibana.service.j2
  dest: /lib/systemd/system/kibana.service
  mode: 420
notify:
- reload systemd
- restart kibana
",0.8658509254455566,0.6000529262047727
419,https://old-galaxy.ansible.com/scottlackey/zookeeper,15,name: Create log_dir,"file: path=/var/log/zookeeper state=directory owner=zookeeper group=zookeeper mode=755
",data/repos/scottlackey/zookeeper/tasks/configure.yml,,scottlackey,zookeeper,"name: Create log_dir

Answer: file:
  path: /var/log/mariadb
  state: directory
  owner: mysql
  group: mysql
  mode: 488
when: ( ansible_distribution_file_variety == ""Debian"" )
",0.7849360108375549,0.23659047491526217
420,https://old-galaxy.ansible.com/opsta/ansible_sentry,17,name: Create Superuser on Sentry,"shell: SENTRY_CONF=/etc/sentry /opt/sentry/bin/sentry createuser --email  --password  --superuser
  --no-input
when: sentry_init_schema_reg is succeeded and sentry_postgres_conf_reg.changed ==
  true
ignore_errors: true
register: create_user_reg
notify:
- reload sentry web service
- reload sentry worker service
- reload sentry cron service
",data/repos/opsta/ansible_sentry/tasks/sentry_post.yml,,opsta,ansible_sentry,"name: Create Superuser on Sentry

Answer: shell: 'python /opt/sentry/manage.py createsuperuser --username=admin --email=root@localhost
  --noinput

  '
args:
  chdir: /opt/sentry
become_user: sentry
become: true
when: superuser_created is changed
",0.790775716304779,0.3467304380808743
421,https://old-galaxy.ansible.com/apifocal/activemq,28,name: Create systemd service,"template:
  src: activemq.service.j2
  dest: /etc/systemd/system/activemq.service
when: activemq_create_service
",data/repos/apifocal/activemq/tasks/install.yml,,apifocal,activemq,"name: Create systemd service unit

Answer: template:
  src: thanos-query.service.j2
  dest: /etc/systemd/system/thanos-query.service
  owner: root
  group: root
  mode: 420
when:
- thanos_query|bool
notify: restart thanos-query
",0.8236291408538818,0.3503376024447256
422,https://old-galaxy.ansible.com/andrelohmann/openvpn,21,name: activate ipv4 forwarding,"lineinfile:
  path: /etc/sysctl.conf
  regexp: ^net.ipv4.ip_forward
  line: net.ipv4.ip_forward=1
  state: present
",data/repos/andrelohmann/openvpn/tasks/main.yml,,andrelohmann,openvpn,"name: activate ipv4 forwarding

Answer: become: true
sysctl:
  name: net.ipv4.ip_forward
  value: '1'
  sysctl_set: true
  state: present
  reload: true
when:
- sansible_aws_ec2_perf_ipv4_enabled
- sansible_aws_ec2_perf_disable_ipv6
",0.774395763874054,0.2890783604322161
423,https://old-galaxy.ansible.com/trombik/rastream,13,name: Create systemd unit file,"template:
  src: systemd.unit.j2
  dest: /lib/systemd/system/{{ __rastream_service }}.service
  mode: '0644'
notify:
- Reload systemd in rastream
- Restart rastream_service
",data/repos/trombik/rastream/tasks/install-Debian.yml,,trombik,rastream,"name: Create systemd unit file

Answer: template:
  src: nginxlog_exporter.service.j2
  dest: /etc/systemd/system/nginxlog_exporter.service
  owner: root
  group: root
  mode: 420
notify: Restart nginxlog_exporter
",0.8241207599639893,0.4562799309761994
424,https://old-galaxy.ansible.com/yabusygin/docker,12833,name: install ansible.builtin.pip module dependencies,"ansible.builtin.apt:
  name: python3-pippython3-setuptoolspython3-virtualenv
  state: present
  force_apt_get: true
",data/repos/yabusygin/docker/tasks/ansible-dependencies.yml,MIT,yabusygin,docker,"name: install ansible.builtin.pip module dependencies

Answer: ansible.builtin.pip:
  name: ''
  state: present
loop:
- ansible.builtin.package_facts
",0.788506031036377,0.33525259401313795
425,https://old-galaxy.ansible.com/mikejonesey/openvpn-2fa,31,name: Check networing var,"lineinfile: dest=""/etc/sysconfig/network"" regexp=""^NETWORKING"" line=""NETWORKING=YES""
when: ansible_distribution == 'CentOS'
",data/repos/mikejonesey/openvpn-2fa/tasks/main_sub.yml,,mikejonesey,openvpn-2fa,"name: Check networing var

Answer: set_fact:
  check_swapfile_presence: false
when: swapfile_stat_result.stat.exists == false
",0.6882935762405396,0.1908033387942429
